brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Others,Others,5.18,yes,no,0.3,5,32,4,1000,92,2017,629,39.14,26.03
Others,Android,10.16,no,no,2,0.3,16,4,1300,105,2015,1034,57.95,21.24
Others,Android,12.7,no,no,5,2,32,4,2100,145,2015,573,80.48,56.66
Others,Android,10.29,no,no,5,2,32,4,1600,125,2015,962,71.56,48.7
Others,Android,12.7,no,no,8,5,32,4,2000,150,2015,1031,102.37,49.3
Others,Android,12.7,no,no,13,5,32,4,2000,150,2014,944,191.56,91.16
Others,Android,10.16,no,no,8,0.3,16,4,1400,121,2014,1061,99.13,53.83
Others,Android,12.7,no,no,13,5,32,4,2500,154.5,2013,1030,441.18,77.92
Others,Android,10.16,no,no,5,0.3,16,4,1400,154.5,2013,863,141.12,49.52
Others,Android,10.29,no,no,5,0.3,16,4,2000,147.7,2013,619,148.01,62.81
Others,Android,10.29,no,no,8,2,16,4,1700,147,2013,715,200.86,39.04
Others,Android,12.7,no,no,13,2,16,4,2000,168,2013,994,220.63,89.96
Others,Android,12.7,no,no,13,2,16,4,1900,165,2013,966,260.16,70.44
Others,Android,10.29,no,no,8,2,16,4,1700,150.5,2013,944,220.29,88.67
Others,Android,10.16,no,no,5,0.3,16,4,1500,130.5,2013,727,150.06,63.03
Gionee,Android,13.84,yes,no,8,5,16,4,2670,135.6,2018,645,131.63,77.6
Gionee,Android,15.27,yes,no,13,8,64,4,3600,177,2017,854,499.6,134.69
Gionee,Android,15.21,yes,no,13,8,64,4,3410,165,2017,778,319.8,142.83
Gionee,Android,12.88,yes,no,13,16,32,4,3030,141,2017,619,200.01,120.19
Gionee,Android,16.33,yes,no,13,8,128,4,5000,241,2017,726,670.28,148.34
Gionee,Android,15.24,yes,no,13,8,64,4,5000,199,2017,847,258.24,131.83
Gionee,Android,15.27,yes,no,13,8,64,4,4000,180,2017,603,361.39,79.24
Gionee,Android,15.24,yes,no,12,8,64,4,6020,215,2017,623,460.23,147.18
Gionee,Android,15.24,yes,no,13,20,64,4,4550,226,2017,756,370.57,124.67
Gionee,Android,12.83,yes,no,13,16,64,4,4010,182,2017,750,280.2,96.67
Gionee,Android,12.78,yes,no,13,8,32,4,4000,162,2017,660,249.81,70.82
Gionee,Android,12.88,yes,no,13,8,128,4,7000,238,2016,656,1149.64,291.38
Gionee,Android,12.7,yes,no,8,5,16,4,4000,160,2016,567,210.1,66.38
Gionee,Android,12.7,yes,no,8,5,16,4,2300,167,2016,819,140.15,74.46
Gionee,Android,12.83,yes,no,13,13,64,4,3000,168.2,2016,992,371.16,86.97
Gionee,Android,12.83,yes,no,13,5,32,4,3065,183,2016,819,190.35,77.98
Gionee,Android,12.83,yes,no,13,8,32,4,3150,166,2016,970,279.87,104.13
Gionee,Android,12.83,yes,no,13,8,64,4,3130,170,2016,835,391.99,149.53
Gionee,Android,10.29,no,no,5,2,32,4,1800,153,2016,606,88.72,42.35
Gionee,Android,10.21,yes,no,16,5,64,4,2530,207.7,2016,873,548.66,159.71
Gionee,Android,12.83,yes,no,16,8,64,4,3000,147.2,2016,694,450.35,174.46
Gionee,Android,12.7,no,no,8,5,16,4,4000,167.6,2016,941,119.79,66.68
Gionee,Android,12.83,yes,no,8,5,16,4,5000,200,2015,713,338.23,73.34
Gionee,Android,15.24,yes,no,13,5,64,4,5020,208,2015,945,419.69,76.47
Gionee,Android,12.7,yes,no,8,5,32,4,4000,183,2015,779,169.29,90.71
Gionee,Android,12.7,no,no,5,2,16,4,2000,153,2015,1069,91.13,35.64
Gionee,Android,12.83,yes,no,13,5,32,4,3150,147,2015,829,289.38,121.88
Gionee,Android,12.7,yes,no,8,5,16,4,2400,136.6,2015,967,131.05,62.71
Gionee,Android,15.24,yes,no,24,8,64,4,3500,210,2015,1022,480.46,212.19
Gionee,Android,12.7,yes,no,8,5,16,4,5000,176,2015,1054,219.79,94.49
Gionee,Android,12.83,yes,no,13,5,32,4,6020,211,2015,892,330.02,149.14
Gionee,Android,10.29,no,no,5,2,32,4,1800,176,2015,886,120.43,48.61
Gionee,Android,12.75,yes,no,13,8,16,4,2700,125.3,2015,623,397.69,134.95
Gionee,Android,12.7,no,no,8,2,32,4,5000,180.3,2014,950,170.33,64.13
Gionee,Android,10.36,no,no,8,5,16,4,2050,97.7,2014,911,239.62,65.73
Gionee,Android,12.7,no,no,5,2,32,4,1950,150,2015,595,121.8,56.47
Gionee,Android,10.29,no,no,5,2,32,4,1800,88.2,2014,547,99.31,49.07
Gionee,Android,12.7,no,no,13,5,16,4,2300,133,2014,699,271.14,119.49
Gionee,Android,10.34,no,no,13,0.3,16,4,1800,142.9,2013,1000,227.49,86.61
Gionee,Android,12.83,yes,no,16,8,16,4,2500,150,2013,738,340.81,102.73
Gionee,Android,12.7,no,no,13,5,32,4,2000,142.9,2013,632,250.28,82.85
Gionee,Android,10.36,no,no,8,5,16,4,2000,135,2013,894,199.75,78.31
Gionee,Android,10.34,no,no,8,2,16,4,1800,142.9,2013,753,179.88,47.65
Gionee,Android,12.7,no,no,8,2,16,4,4200,115.35,2014,614,129.74,40.01
Gionee,Android,12.88,no,no,13,5,16,4,3200,115.35,2014,939,220.42,70.54
Gionee,Android,12.83,no,no,5,0.3,16,4,2250,142.9,2013,682,109.87,38.87
Gionee,Android,12.78,no,no,8,2,16,4,3000,142.9,2013,755,158.21,51.35
Gionee,Android,12.7,no,no,8,0.3,16,4,2100,142.9,2013,541,99.81,42.1
Gionee,Android,10.24,no,no,5,0.3,16,4,1700,142.9,2013,872,92.23,29.21
Gionee,Android,10.16,no,no,5,0.3,16,4,1700,142.9,2013,779,70.05,28.47
Gionee,Android,7.75,no,no,2,0.3,512,0.25,1500,142.9,2013,602,60.29,22.3
Gionee,Android,10.03,no,no,2,0.3,16,4,1700,142.9,2013,848,89.56,32.14
Gionee,Android,7.75,no,no,3.15,0.3,16,4,1500,142.9,2013,824,60.17,28.08
Gionee,Android,10.24,no,no,5,0.3,16,4,1800,142.9,2013,834,100.18,45.28
Gionee,Android,10.29,no,no,5,0.3,16,4,1800,142.9,2013,688,109.74,34.3
Gionee,Android,11.81,no,no,8,1,16,4,2100,142.9,2013,719,170.86,77.23
Google,Android,15.32,yes,no,12.2,,64,4,3430,184,2018,475,959.08,263.44
Google,Android,12.83,yes,no,12.2,,64,4,2915,148,2018,424,849.87,86.92
Google,Android,12.7,yes,no,12.2,8,64,4,2700,143,2017,890,550.51,124.59
Google,Android,15.24,yes,no,12.2,8,64,4,3520,175,2017,554,529.73,190.14
Google,Android,12.83,yes,no,12.3,8,32,4,3450,168,2016,1021,378.78,154.87
Google,Android,12.7,yes,no,12.3,8,32,4,2770,143,2016,848,290.56,96.07
Google,Android,25.45,no,no,8,2,32,4,9240,517,2015,584,339.02,153.27
Others,Android,12.83,yes,no,13,5,32,4,3000,160,2017,556,119.55,65.19
Honor,Android,15.77,yes,no,13,32,256,4,3400,164,2019,372,209.17,200.96
Honor,Android,15.77,yes,no,13,32,128,4,3400,164,2019,289,279.89,144.63
Honor,Android,15.47,yes,no,13,8,64,4,3020,150,2019,431,199.57,119.36
Honor,Android,20.32,yes,no,8,8,64,4,5100,310,2019,190,199.53,120.28
Honor,Android,15.34,yes,no,13,25,256,4,4000,180,2018,410,570.68,224.68
Honor,Android,16.23,yes,no,13,16,128,4,3500,206,2019,396,501.76,169.2
Honor,Android,16.23,yes,no,13,14.5,128,4,3500,206,2018,443,549.64,133.83
Honor,Android,15.47,yes,no,13,8,32,4,3020,150,2019,283,100.52,71.59
Honor,Android,15.77,yes,no,13,24,64,4,3400,162,2018,720,209.64,114.81
Honor,Android,15.9,yes,no,13,8,32,4,4000,167,2018,680,170.1,77.73
Honor,Android,15.37,yes,no,13,16,64,4,3750,175,2018,718,271.13,142.77
Honor,Android,18.08,yes,no,13,8,64,4,5000,210,2018,535,250.05,104.43
Honor,Android,17.65,yes,no,13,13,128,4,5000,230,2018,557,399.18,109.76
Honor,Android,14.83,yes,no,13,16,64,4,3000,152,2018,626,219.27,139.58
Honor,Android,15.32,yes,no,13,16,64,4,3750,176,2018,455,319.38,160.56
Honor,Android,13.84,yes,no,13,5,16,4,3020,142,2018,697,109.99,81.98
Honor,Android,14.83,yes,no,13,24,64,4,3400,153,2018,420,400.86,200.91
Honor,Android,12.88,yes,no,13,8,32,4,3000,150,2018,663,118.64,69.67
Honor,Android,15.21,yes,no,13,8,32,4,3000,164,2018,641,198.96,88.27
Honor,Android,14.35,yes,no,13,8,64,4,3000,149,2017,778,189.08,106.87
Honor,Android,15.06,yes,no,13,8,64,4,3340,165,2017,628,288.25,123.91
Honor,Android,15.21,yes,no,13,13,128,4,3750,172,2017,814,371.33,108.56
Honor,Android,12.75,yes,no,13,8,32,4,3000,145,2017,632,179.96,100.46
Honor,Android,13.08,yes,no,13,8,64,4,3200,155,2017,751,311.9,88.01
Honor,Android,12.7,yes,no,13,5,32,4,3020,143,2017,683,128.58,65.2
Honor,Android,12.88,yes,no,12,8,64,4,4000,184,2017,557,391.29,124.67
Honor,Android,12.93,yes,no,12,8,64,4,2900,145,2016,729,399.3,126.44
Honor,Android,12.88,yes,no,12,8,32,4,3500,170,2016,675,319.59,111.51
Honor,Android,20.32,yes,no,8,2,16,4,4800,340,2016,1027,229.01,77.97
Honor,Android,12.83,yes,no,13,8,64,4,3300,162,2016,595,179.05,110.38
Honor,Android,12.83,yes,no,13,8,16,4,3100,168,2016,670,138.68,73.24
Honor,Android,15.39,yes,no,13,5,32,4,4500,219,2016,1014,400.22,83.13
Honor,Android,12.75,yes,no,12,8,32,4,3000,153,2016,1039,258.69,120.36
Honor,Android,12.7,yes,no,13,5,16,4,2200,140,2016,672,119.76,83.48
Honor,Android,12.75,yes,no,13,8,16,4,3300,156,2016,556,169.99,99.17
Honor,Android,12.7,yes,no,13,5,16,4,4000,160,2016,1001,140.67,86.09
Honor,Android,12.83,yes,no,13,5,16,4,3000,158,2015,826,180.1,86.82
Honor,Android,12.75,yes,no,13,13,32,4,3100,160,2015,592,310.32,117.38
Honor,Android,12.75,yes,no,20,8,16,4,3100,157,2015,960,300.51,81.87
Honor,Android,10.29,no,no,8,2,32,4,1730,159,2015,894,69.98,48.57
Honor,Android,12.7,no,no,13,5,32,4,2550,162,2015,727,170.36,74.84
Honor,Android,12.83,yes,no,8,8,16,4,3600,165,2014,1083,319.02,75.33
Honor,Android,12.83,yes,no,13,5,32,4,3000,165,2014,904,199.22,96.77
Honor,Android,12.7,no,no,8,2,16,4,2000,156,2014,700,101.9,53.59
Honor,Android,12.7,yes,no,8,2,32,4,2000,160,2014,847,99.99,47.27
Honor,Android,12.7,no,no,8,2,16,4,2000,156,2014,545,129.29,48.07
Honor,Android,12.7,yes,no,13,5,16,4,3100,130,2014,829,291.38,103.56
Honor,Android,12.83,no,no,13,5,32,4,3000,162,2014,668,199.84,62.97
Honor,Android,12.7,yes,no,8,5,32,4,2300,140,2014,805,199.35,90.76
Honor,Android,12.83,no,no,13,5,32,4,3000,162,2013,1083,248.55,89.91
Honor,Android,12.7,no,no,8,5,32,4,2300,140,2013,1090,140.78,64.02
Honor,Android,10.34,no,no,13,1.3,32,4,2150,138,2013,840,228.91,80.71
Others,Windows,15.14,yes,no,16,8,64,4,4150,195,2016,711,699.46,227.66
Others,Android,30.56,no,no,8,2,32,4,2500,850,2015,652,490.18,188.54
Others,Android,25.43,no,no,5,2,16,4,8380,855,2015,889,239.91,174.79
Others,Android,19.96,no,no,8,2,16,4,5900,350,2015,976,389.79,127.63
Others,Android,15.24,no,no,8,2,16,4,3000,160,2014,900,201.15,57.64
Others,Android,17.65,no,no,5,0.3,32,4,3000,305,2014,806,142.23,89.51
Others,Android,17.78,no,no,2,0.3,32,4,2800,294.8,2014,634,69.45,65.52
Others,Android,19.94,no,no,2,0.3,16,4,3800,313,2014,664,120.57,73.5
Others,Android,17.78,yes,no,13,5,16,4,5000,239,2014,678,401.93,157.92
Others,Android,17.78,no,no,5,2,16,4,4100,325,2014,601,181.08,100.79
Others,Android,15.24,no,no,5,2,16,4,3000,160,2014,930,269.31,86.44
Others,Android,25.4,no,no,5,2,16,4,7000,626,2013,591,219.57,152.06
Others,Android,17.78,no,no,5,0.3,16,4,4100,319.8,2013,939,149.4,83.83
Others,Android,17.78,no,no,5,0.3,32,4,4000,340.2,2013,621,109.09,81.37
Others,Android,17.78,no,no,3.15,0.3,32,4,2000,372,2013,855,129.38,82.95
HTC,Android,12.88,yes,no,13,13,64,4,3075,150,2018,687,200.26,116.48
HTC,Android,15.24,yes,no,13,13,128,4,3600,175,2018,682,299.41,106.53
HTC,Android,15.24,yes,no,13,10.5,64,4,3500,188,2018,384,650.88,224.66
HTC,Android,15.24,yes,no,13,8,32,4,2965,157.5,2018,537,250.12,122.32
HTC,Android,12.83,yes,no,13,5,32,4,2730,137,2018,708,129.6,58.32
HTC,Android,15.24,yes,no,12,10.5,64,4,3930,185,2018,426,400.89,161.97
HTC,Android,15.24,yes,no,12,8,128,4,3930,188,2017,561,660.32,106.63
HTC,Android,12.75,yes,no,16,16,64,4,2600,142,2017,859,210.26,106.12
HTC,Android,12.83,yes,no,12,16,128,4,3000,169,2017,634,371.04,163.98
HTC,Android,12.83,yes,no,16,8,32,4,3000,175,2017,669,200.57,80.99
HTC,Android,12.88,yes,no,12,16,64,4,3000,170,2017,880,249.89,135.93
HTC,Android,12.75,yes,no,16,16,64,4,2500,145,2017,774,150.94,120.25
HTC,Android,12.83,yes,no,16,8,32,4,3200,174,2016,728,230.31,102.04
HTC,Android,12.7,yes,no,13,5,16,4,2200,140,2016,744,172.92,55.14
HTC,Android,12.83,yes,no,20,13,64,4,3000,165,2016,562,261.1,111.99
HTC,Android,12.83,yes,no,13,5,32,4,2700,155,2016,682,201.15,90.53
HTC,Android,12.7,yes,no,13,5,32,4,2300,149.8,2016,948,151.29,95.78
HTC,Android,12.83,yes,no,13,5,32,4,2800,153,2016,714,220.08,94.05
HTC,Android,12.7,yes,no,13,5,32,4,2200,142,2016,1031,201.31,70.77
HTC,Android,12.7,yes,no,13,4,16,4,2840,158,2016,828,250.02,94.99
HTC,Android,12.83,yes,no,13,4,32,4,2800,156,2016,748,199.17,84.72
HTC,Android,12.7,yes,no,13,4,16,4,2840,158,2016,738,209.44,96.19
HTC,Android,12.75,yes,no,12,5,32,4,3000,161,2016,692,250.53,65.09
HTC,Android,12.75,yes,no,12,5,32,4,3000,161,2016,1001,298.44,115.17
HTC,Android,12.83,yes,no,13,5,16,4,2700,155,2016,703,240.21,89.43
HTC,Android,12.7,yes,no,13,5,16,4,2200,140,2016,597,189.27,100.44
HTC,Android,12.7,yes,no,8,5,16,4,2200,140,2016,699,170.72,60.36
HTC,Android,12.7,yes,no,5,1.3,32,4,2000,140.1,2016,790,69.25,47.09
HTC,Android,12.83,yes,no,13,5,32,4,3000,170,2015,909,301.87,131.7
HTC,Android,12.7,yes,no,13,4,16,4,2840,158,2015,559,270.77,62.28
HTC,Android,12.83,yes,no,13,4,16,4,2800,155,2015,565,248.73,113.38
HTC,Android,12.83,yes,no,13,5,16,4,2800,153,2015,921,241.76,98.25
HTC,Android,12.83,yes,no,13,4,16,4,2600,165,2015,719,309.77,61.53
HTC,Android,12.75,yes,no,20.2,13,32,4,2700,161,2015,574,299.27,110.31
HTC,Android,12.7,yes,no,13,4,16,4,2150,143,2015,690,298.98,106.31
HTC,Android,12.75,yes,no,21,4,32,4,2840,168,2015,895,480.57,81.84
HTC,Android,12.7,yes,no,8,2,32,4,2000,138.9,2015,857,191.5,70.57
HTC,Android,10.34,yes,no,8,2,32,4,2000,156,2015,700,109.42,51.85
HTC,Android,12.75,yes,no,20,4,32,4,2840,155,2015,863,339,122.98
HTC,Android,12.83,no,no,13,8,16,4,2600,154.5,2015,916,178.86,63.11
HTC,Android,10.29,no,no,8,2,32,4,2000,146,2015,892,131.5,68.57
HTC,Android,12.75,yes,no,13,4,32,4,2840,168,2015,714,301.67,132.61
HTC,Android,12.7,yes,no,13,5,16,4,2840,160,2015,945,329.65,137.25
HTC,Android,12.83,yes,no,20,13,32,4,2800,150,2015,795,320.54,146.27
HTC,Android,12.83,yes,no,13,4,16,4,2800,147,2015,598,320,64.54
HTC,Android,12.7,yes,no,20,4,32,4,2840,157,2015,604,359.94,138.78
HTC,Android,12.83,yes,no,13,8,16,4,2600,155,2015,1092,370.96,64.62
HTC,Android,12.7,no,no,13,5,32,4,2000,138,2015,874,250.44,57.32
HTC,Android,12.7,yes,no,13,5,16,4,2000,140,2014,602,180.33,69.37
HTC,Android,10.34,no,no,8,2,32,4,2000,154,2015,986,159.71,60.44
HTC,Android,12.83,yes,no,13,4,16,4,2600,183,2015,823,200.82,97.14
HTC,Android,10.29,no,no,5,0.3,32,4,2100,145,2015,995,79.72,44.88
HTC,Android,12.7,no,no,8,5,32,4,2100,160,2014,1044,190.05,70.7
HTC,Android,12.7,yes,no,8,5,32,4,2100,160,2014,1066,180.22,63.05
HTC,Android,20.55,yes,no,8,1.6,16,4,6700,425,2014,942,298.8,157.24
HTC,Android,12.83,no,no,13,5,32,4,2600,158,2014,1002,259.7,86.27
HTC,Android,12.7,yes,no,13,5,16,4,2600,160,2014,806,259.69,86.64
HTC,Android,12.75,yes,no,13,13,16,4,2400,154,2014,703,380.1,86.72
HTC,Android,10.34,yes,no,8,1.3,32,4,2040,146,2014,973,238.89,87.36
HTC,Android,12.83,yes,no,13,8,16,4,2600,155,2014,761,258.81,107.2
HTC,Android,12.83,yes,no,13,8,16,4,2600,155,2014,757,321.62,80.07
HTC,Android,12.83,yes,no,13,8,16,4,2600,155,2014,928,341.16,69.35
HTC,Android,12.7,yes,no,13,5,16,4,2600,164,2014,1057,350.89,117.52
HTC,Android,10.34,yes,no,5,0.3,32,4,2100,158,2014,773,201.82,67.11
HTC,Windows,12.7,yes,no,4,5,32,4,2600,160,2014,640,300.42,64.48
HTC,Windows,12.7,no,no,4,5,32,4,2600,160,2014,1028,299.91,114.03
HTC,Android,12.7,yes,no,13,5,16,4,2700,151,2014,754,250.48,65.72
HTC,Android,10.29,yes,no,13,5,16,4,2100,137,2014,697,278.12,82.07
HTC,Android,12.7,yes,no,4,5,16,4,2600,160,2014,1047,298.9,111.47
HTC,Android,12.7,no,no,5,2,16,4,1950,160,2014,977,160.76,52.84
HTC,Android,12.7,yes,no,13,5,16,4,2600,145,2014,1081,420.03,122.57
HTC,Android,10.29,yes,no,13,5,16,4,2110,137,2014,1090,248.72,76.73
HTC,Android,12.7,no,no,8,2,16,4,2000,150,2014,1044,180.66,52.61
HTC,Android,10.16,no,no,5,0.3,16,4,1300,130,2014,838,101,51.35
HTC,Android,12.7,yes,no,4,5,32,4,2600,160,2014,768,250.67,69.2
HTC,Android,12.7,yes,no,4,5,16,4,2600,160,2014,608,249.97,96.83
HTC,Android,10.29,no,no,5,0.3,16,4,2000,140,2014,641,139.16,36.03
HTC,Android,10.29,no,no,5,0.3,16,4,2000,140,2014,613,150.11,36.02
HTC,Android,12.83,no,no,13,5,32,4,2600,165,2014,620,250.43,61.4
HTC,Android,12.83,yes,no,13,5,32,4,2600,165,2014,575,249.64,101.33
HTC,Android,10.34,yes,no,8,1.3,32,4,2040,143.5,2014,770,200.6,58.07
HTC,Android,10.24,no,no,8,2.1,32,4,2100,130,2013,996,190.31,79.21
HTC,Android,12.7,no,no,8,2.1,32,4,2100,149,2014,683,220.33,68.96
HTC,Android,12.7,no,no,8,2.1,32,4,2100,149,2013,579,247.97,102.9
HTC,Android,10.29,no,no,5,0.3,16,4,2100,130,2013,959,271.08,39.39
HTC,Android,10.24,no,no,8,2.1,32,4,2100,130,2013,555,241.72,90.58
HTC,Android,12.93,yes,no,4,2.1,16,4,3300,217,2013,683,369.6,114.7
HTC,Android,10.24,no,no,5,0.3,16,4,1650,120,2013,1018,158.52,56
HTC,Android,10.29,yes,no,5,0.3,32,4,2100,130,2013,814,230.64,79.33
HTC,Android,10.24,no,no,8,1.6,16,4,1800,123,2013,770,179.53,67.83
HTC,Android,10.24,yes,no,4,1.6,16,4,1800,122,2013,920,239.03,64.9
HTC,Windows,10.24,yes,no,8,1.6,32,4,1800,120,2013,686,171.22,43.13
HTC,Android,12.7,yes,no,4,2.1,16,4,3200,160,2013,845,298.62,38.2
HTC,Android,7.75,no,no,5,1.6,16,4,1230,100,2013,833,100.72,45.94
HTC,Android,10.29,no,no,8,1.6,32,4,1860,130,2013,1072,288.75,81.69
HTC,Android,10.24,yes,no,5,1.6,16,4,2000,123.9,2013,836,201.46,69.7
HTC,Android,11.89,no,no,4,2.1,32,4,2300,156,2013,848,300.52,71.85
HTC,Android,10.34,yes,no,4,2.1,32,4,2300,143,2013,778,269.74,41.65
HTC,Android,10.16,no,no,5,1.6,16,4,1650,114,2013,947,150.15,31.7
HTC,Android,10.16,no,no,5,1.6,16,4,1650,107,2013,1070,180.58,57.1
Huawei,Android,16.43,yes,no,13,32,128,4,4200,192,2019,515,880.83,227.37
Huawei,Android,15.27,yes,no,13,32,64,4,3650,165,2019,359,680.83,151.86
Huawei,Android,15.62,yes,no,13,32,128,4,3340,159,2019,473,290.55,163.36
Huawei,Android,15.62,yes,no,13,32,128,4,3340,159,2019,210,269.52,131.98
Huawei,Android,15.47,yes,no,13,8,32,4,3020,150,2019,476,120.66,84.71
Huawei,Android,15.77,yes,no,13,8,64,4,3400,160,2019,381,198.69,87.27
Huawei,Android,18.08,yes,no,13,8,128,4,5000,210,2018,689,281,148.92
Huawei,Android,20.32,yes,no,13,16,512,4,4500,295,2019,434,2300.87,360.61
Huawei,Android,20.32,yes,no,13,8,64,4,5100,310,2019,516,161.39,115.34
Huawei,Android,15.47,yes,no,13,8,32,4,3020,150,2019,499,119.41,67.5
Huawei,Android,15.47,yes,no,13,8,32,4,3020,150,2019,295,150.19,69.87
Huawei,Android,15.9,yes,no,13,8,32,4,4000,168,2019,399,150.86,84.74
Huawei,Android,15.9,yes,no,13,16,32,4,4000,168,2019,456,200.32,108.53
Huawei,Android,15.9,yes,no,13,16,32,4,4000,168,2019,442,179.57,111.43
Huawei,Android,13.84,yes,no,8,5,16,4,3020,142,2018,389,100.31,54.68
Huawei,Android,15.34,yes,no,13,25,128,4,3750,172,2018,365,480.07,199.67
Huawei,Android,15.77,yes,no,13,16,32,4,3400,160,2018,541,251,137.25
Huawei,Android,16.23,yes,no,13,24,256,4,4200,187,2018,365,1600.29,449.93
Huawei,Android,17.83,yes,no,13,24,128,4,5000,232,2018,441,800.76,132.36
Huawei,Android,16.23,yes,no,13,24,256,4,4200,189,2018,702,879.93,243.88
Huawei,Android,16.59,yes,no,13,24,128,4,4000,188,2018,448,640.13,134.48
Huawei,Android,25.43,yes,no,5,2,32,4,5100,460,2018,651,199.93,101.76
Huawei,Android,25.43,yes,no,8,8,64,4,7500,475,2018,708,300.03,187.35
Huawei,Android,15.37,yes,no,13,8,128,4,4000,173,2018,654,220.01,93.35
Huawei,Android,15.32,yes,no,13,8,64,4,3750,172,2018,575,299.67,112.33
Huawei,Android,15.77,yes,no,13,8,64,4,3400,160,2018,387,352.83,128.42
Huawei,Android,15.32,yes,no,13,8,128,4,3340,169,2018,496,219.16,123.36
Huawei,Android,15.32,yes,no,13,8,128,4,3750,166,2018,399,398.83,140.38
Huawei,Android,13.84,yes,no,13,5,16,4,3020,142,2018,453,99.29,56.71
Huawei,Android,12.7,yes,no,8,2,32,4,2280,175,2018,563,90.01,54.55
Huawei,Android,12.88,yes,no,13,8,32,4,3000,150,2018,530,141.43,82.82
Huawei,Android,12.88,yes,no,13,5,16,4,3000,150,2018,505,151.69,59.8
Huawei,Android,15.24,yes,no,13,24,256,4,4000,183,2018,658,1300.24,250.39
Huawei,Android,15.27,yes,no,13,24,64,4,4000,180,2018,700,617.5,110.15
Huawei,Android,12.9,yes,no,13,24,64,4,3400,165,2018,371,440.38,109.36
Huawei,Android,14.83,yes,no,13,16,32,4,3000,145,2018,457,218.69,102.13
Huawei,Android,15.21,yes,no,13,8,32,4,3000,155,2018,624,149.5,72.43
Huawei,Android,15.21,yes,no,13,8,32,4,3000,155,2018,617,168.85,91.43
Huawei,Android,15.21,yes,no,13,8,16,4,3000,155,2018,653,150.43,90.81
Huawei,Android,15.06,yes,no,13,8,64,4,4000,170,2018,706,219.37,118.39
Huawei,Android,25.6,yes,no,13,8,64,4,7500,498,2018,537,390.77,144.96
Huawei,Android,25.6,yes,no,13,8,32,4,7500,498,2018,522,300.48,132.81
Huawei,Android,20.42,yes,no,13,8,32,4,5100,316,2018,667,329.76,101.23
Huawei,Android,14.35,yes,no,8,8,64,4,3000,143,2017,862,170.08,88.27
Huawei,Android,15.24,yes,no,8,8,128,4,3340,169,2017,568,300.92,128.82
Huawei,Android,15.24,yes,no,8,8,256,4,4000,178,2017,624,1199.63,107.05
Huawei,Android,15.24,yes,no,8,8,128,4,4000,178,2017,839,400.92,170.71
Huawei,Android,12.93,yes,no,8,8,64,4,4000,186,2017,762,439.98,70.87
Huawei,Android,12.93,yes,no,8,8,64,4,3340,164,2017,816,200.8,89.55
Huawei,Android,12.7,yes,no,13,5,16,4,3020,145,2017,699,151.33,82.48
Huawei,Android,12.83,yes,no,12,8,32,4,4000,165,2017,821,180.52,103.92
Huawei,Android,20.32,yes,no,8,8,16,4,4800,310,2017,773,270.06,128.24
Huawei,Android,23.01,yes,no,5,2,32,4,4800,460,2017,859,180.72,123.38
Huawei,Android,25.43,yes,no,8,8,16,4,6660,310,2017,599,248.45,106.53
Huawei,Android,12.83,yes,no,8,20,64,4,3340,169,2017,778,351.64,156.35
Huawei,Android,12.7,yes,no,8,20,64,4,2950,143,2017,788,298.67,87.35
Huawei,Android,12.7,yes,no,13,5,16,4,2200,140,2016,1069,130.9,84.15
Huawei,Android,20.32,yes,no,5,2,32,4,4800,350,2017,690,159.44,92.92
Huawei,Android,17.78,no,no,2,2,16,4,3340,250,2017,809,100.51,67.44
Huawei,Android,12.83,yes,no,12,8,16,4,4000,165,2017,570,159.88,80.1
Huawei,Android,12.7,yes,no,13,5,16,4,3000,150,2017,846,140.3,78.83
Huawei,Android,12.7,yes,no,8,5,16,4,3000,150,2017,896,119.2,62.85
Huawei,Android,12.7,yes,no,8,2,32,4,2200,175,2017,689,87.84,63.23
Huawei,Android,12.83,yes,no,8,8,128,4,3750,165,2017,691,449.35,81.99
Huawei,Android,12.73,yes,no,8,8,32,4,3200,145,2017,808,329.27,59.64
Huawei,Android,12.75,yes,no,12,8,64,4,3000,146,2017,745,231.98,81.56
Huawei,Android,12.75,yes,no,12,8,16,4,3000,147,2017,786,169.42,66.34
Huawei,Android,12.7,yes,no,13,5,16,4,3020,138,2016,1059,250.33,109.35
Huawei,Android,12.83,yes,no,12.5,8,128,4,4000,169,2016,1029,398.84,103.37
Huawei,Android,12.83,yes,no,12.5,8,256,4,4000,169,2016,848,921.52,327.04
Huawei,Android,12.93,yes,no,12.5,8,64,4,4000,190,2016,1082,399.44,107.45
Huawei,Android,12.7,yes,no,13,5,16,4,4100,145,2016,892,202.71,65.05
Huawei,Android,20.42,yes,no,8,8,32,4,5100,326,2016,613,278.9,139.74
Huawei,Android,12.83,yes,no,16,8,32,4,3340,160,2016,707,351.31,129.01
Huawei,Android,12.7,yes,no,12,8,32,4,3020,146,2016,728,300.73,99.44
Huawei,Android,25.4,yes,no,8,2,16,4,6660,495,2016,1049,240.65,130.33
Huawei,Android,17.78,yes,no,13,5,32,4,4360,250,2016,1044,229.77,117.64
Huawei,Android,17.78,yes,no,2,2,16,4,4100,278,2016,1038,150.19,60.19
Huawei,Android,12.83,yes,no,16,8,64,4,3340,160,2016,686,281.22,146.38
